map_id,anchor_id,bbox,network_type,status,attempts,last_error,last_attempt_at,raw_graphml_path,raw_geojson_path,cache_hit,notes
OSM_helsinki_downtown_exact_2500m_0m_0987,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T10:04:14.028718+00:00,osm_cache/OSM_helsinki_downtown_exact_2500m_0m_0987.graphml,,true,cache_hit
OSM_helsinki_downtown_exact_2500m_0m_1098,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 2500, ""width_m"": 2500}",drive,DOWNLOADED,1,,2026-06-20T10:18:49.328175+00:00,osm_cache/OSM_helsinki_downtown_exact_2500m_0m_1098.graphml,,true,cache_hit
OSM_helsinki_downtown_exact_2500m_0m_1236,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:04:16.711449+00:00,,,false,UNKNOWN
OSM_helsinki_downtown_exact_2500m_0m_1346,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:14:06.333178+00:00,,,false,UNKNOWN
OSM_helsinki_downtown_exact_2500m_0m_1464,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:23:56.191328+00:00,,,false,UNKNOWN
OSM_helsinki_downtown_exact_2500m_0m_1573,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:33:45.844759+00:00,,,false,UNKNOWN
OSM_helsinki_downtown_exact_2500m_0m_1722,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:43:30.206942+00:00,,,false,UNKNOWN
OSM_helsinki_downtown_exact_2500m_0m_1826,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:53:20.763783+00:00,,,false,UNKNOWN
OSM_helsinki_downtown_exact_2500m_0m_1941,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 2500, ""width_m"": 2500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T09:03:04.930622+00:00,,,false,UNKNOWN
OSM_helsinki_downtown_exact_500m_0m_0033,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 500, ""width_m"": 500}",drive,DOWNLOADED,0,,,batch_0100/raw_osm/OSM_helsinki_downtown_exact_500m_0m_0033.graphml,,true,cache_hit
OSM_helsinki_downtown_exact_500m_0m_0143,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 500, ""width_m"": 500}",drive,DOWNLOADED,0,,,batch_0200/raw_osm/OSM_helsinki_downtown_exact_500m_0m_0143.graphml,,true,cache_hit
OSM_helsinki_downtown_exact_500m_0m_0254,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 500, ""width_m"": 500}",drive,DOWNLOADED,0,,,batch_0400/raw_osm/OSM_helsinki_downtown_exact_500m_0m_0254.graphml,,true,cache_hit
OSM_helsinki_downtown_exact_500m_0m_0360,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 500, ""width_m"": 500}",drive,DOWNLOADED,0,,,batch_0400/raw_osm/OSM_helsinki_downtown_exact_500m_0m_0360.graphml,,true,cache_hit
OSM_helsinki_downtown_exact_500m_0m_0487,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 500, ""width_m"": 500}",drive,DOWNLOADED,0,,,batch_0600/raw_osm/OSM_helsinki_downtown_exact_500m_0m_0487.graphml,,true,cache_hit
OSM_helsinki_downtown_exact_500m_0m_0608,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 500, ""width_m"": 500}",drive,DOWNLOADED,0,,,batch_0800/raw_osm/OSM_helsinki_downtown_exact_500m_0m_0608.graphml,,true,cache_hit
OSM_helsinki_downtown_exact_500m_0m_0718,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 500, ""width_m"": 500}",drive,DOWNLOADED,0,,,batch_0800/raw_osm/OSM_helsinki_downtown_exact_500m_0m_0718.graphml,,true,cache_hit
OSM_helsinki_downtown_exact_500m_0m_0846,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 500, ""width_m"": 500}",drive,DOWNLOADED,1,,2026-06-20T09:33:56.316218+00:00,osm_cache/OSM_helsinki_downtown_exact_500m_0m_0846.graphml,,true,cache_hit
OSM_helsinki_downtown_exact_500m_0m_0956,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 500, ""width_m"": 500}",drive,DOWNLOADED,1,,2026-06-20T10:01:22.812414+00:00,osm_cache/OSM_helsinki_downtown_exact_500m_0m_0956.graphml,,true,cache_hit
OSM_helsinki_downtown_exact_500m_0m_1073,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 500, ""width_m"": 500}",drive,DOWNLOADED,1,,2026-06-20T10:15:15.901845+00:00,osm_cache/OSM_helsinki_downtown_exact_500m_0m_1073.graphml,,true,cache_hit
OSM_helsinki_downtown_exact_500m_0m_1201,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 500, ""width_m"": 500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:01:46.508397+00:00,,,false,UNKNOWN
OSM_helsinki_downtown_exact_500m_0m_1309,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 500, ""width_m"": 500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:11:41.383484+00:00,,,false,UNKNOWN
OSM_helsinki_downtown_exact_500m_0m_1437,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 500, ""width_m"": 500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:21:31.669352+00:00,,,false,UNKNOWN
OSM_helsinki_downtown_exact_500m_0m_1544,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 500, ""width_m"": 500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:31:15.746250+00:00,,,false,UNKNOWN
OSM_helsinki_downtown_exact_500m_0m_1690,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 500, ""width_m"": 500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:41:05.055452+00:00,,,false,UNKNOWN
OSM_helsinki_downtown_exact_500m_0m_1802,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 500, ""width_m"": 500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:50:50.645304+00:00,,,false,UNKNOWN
OSM_helsinki_downtown_exact_500m_0m_1911,helsinki_downtown,"{""center_lat"": 60.1715, ""center_lon"": 24.94, ""height_m"": 500, ""width_m"": 500}",drive,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T09:00:40.230601+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_1000m_1000m_0287,kallio_community,"{""center_lat"": 60.192983, ""center_lon"": 24.9475, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-17T15:51:45.265373+00:00,osm_cache/OSM_kallio_community_offset_n_1000m_1000m_0287.graphml,,true,cache_hit
OSM_kallio_community_offset_n_1000m_1000m_0879,kallio_community,"{""center_lat"": 60.192983, ""center_lon"": 24.9475, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-20T09:50:49.517147+00:00,osm_cache/OSM_kallio_community_offset_n_1000m_1000m_0879.graphml,,true,cache_hit
OSM_kallio_community_offset_n_1000m_1000m_1465,kallio_community,"{""center_lat"": 60.192983, ""center_lon"": 24.9475, ""height_m"": 1000, ""width_m"": 1000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:24:06.196631+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_1000m_1500m_0145,kallio_community,"{""center_lat"": 60.197475, ""center_lon"": 24.9475, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-17T15:34:57.186780+00:00,osm_cache/OSM_kallio_community_offset_n_1000m_1500m_0145.graphml,,true,cache_hit
OSM_kallio_community_offset_n_1000m_1500m_0719,kallio_community,"{""center_lat"": 60.197475, ""center_lon"": 24.9475, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-17T16:44:57.770300+00:00,osm_cache/OSM_kallio_community_offset_n_1000m_1500m_0719.graphml,,true,cache_hit
OSM_kallio_community_offset_n_1000m_1500m_1310,kallio_community,"{""center_lat"": 60.197475, ""center_lon"": 24.9475, ""height_m"": 1000, ""width_m"": 1000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:11:51.389713+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_1000m_1500m_1912,kallio_community,"{""center_lat"": 60.197475, ""center_lon"": 24.9475, ""height_m"": 1000, ""width_m"": 1000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T09:00:50.239986+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_1000m_200m_0007,kallio_community,"{""center_lat"": 60.185797, ""center_lon"": 24.9475, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-16T19:15:16.633800+00:00,osm_cache/OSM_kallio_community_offset_n_1000m_200m_0007.graphml,,true,cache_hit
OSM_kallio_community_offset_n_1000m_200m_0580,kallio_community,"{""center_lat"": 60.185797, ""center_lon"": 24.9475, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-17T16:29:07.393279+00:00,osm_cache/OSM_kallio_community_offset_n_1000m_200m_0580.graphml,,true,cache_hit
OSM_kallio_community_offset_n_1000m_200m_1163,kallio_community,"{""center_lat"": 60.185797, ""center_lon"": 24.9475, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-20T10:25:24.719096+00:00,osm_cache/OSM_kallio_community_offset_n_1000m_200m_1163.graphml,,true,cache_hit
OSM_kallio_community_offset_n_1000m_200m_1784,kallio_community,"{""center_lat"": 60.185797, ""center_lon"": 24.9475, ""height_m"": 1000, ""width_m"": 1000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:48:36.103913+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_1000m_500m_0431,kallio_community,"{""center_lat"": 60.188492, ""center_lon"": 24.9475, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-17T16:11:45.957167+00:00,osm_cache/OSM_kallio_community_offset_n_1000m_500m_0431.graphml,,true,cache_hit
OSM_kallio_community_offset_n_1000m_500m_1019,kallio_community,"{""center_lat"": 60.188492, ""center_lon"": 24.9475, ""height_m"": 1000, ""width_m"": 1000}",all,DOWNLOADED,1,,2026-06-20T10:08:06.107147+00:00,osm_cache/OSM_kallio_community_offset_n_1000m_500m_1019.graphml,,true,cache_hit
OSM_kallio_community_offset_n_1000m_500m_1623,kallio_community,"{""center_lat"": 60.188492, ""center_lon"": 24.9475, ""height_m"": 1000, ""width_m"": 1000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:36:20.497972+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_1500m_1000m_0488,kallio_community,"{""center_lat"": 60.192983, ""center_lon"": 24.9475, ""height_m"": 1500, ""width_m"": 1500}",all,DOWNLOADED,1,,2026-06-17T16:19:11.423108+00:00,osm_cache/OSM_kallio_community_offset_n_1500m_1000m_0488.graphml,,true,cache_hit
OSM_kallio_community_offset_n_1500m_1000m_1075,kallio_community,"{""center_lat"": 60.192983, ""center_lon"": 24.9475, ""height_m"": 1500, ""width_m"": 1500}",all,DOWNLOADED,1,,2026-06-20T10:15:30.943496+00:00,osm_cache/OSM_kallio_community_offset_n_1500m_1000m_1075.graphml,,true,cache_hit
OSM_kallio_community_offset_n_1500m_1000m_1691,kallio_community,"{""center_lat"": 60.192983, ""center_lon"": 24.9475, ""height_m"": 1500, ""width_m"": 1500}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:41:15.065523+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_1500m_1500m_0337,kallio_community,"{""center_lat"": 60.197475, ""center_lon"": 24.9475, ""height_m"": 1500, ""width_m"": 1500}",all,DOWNLOADED,1,,2026-06-17T15:58:40.032996+00:00,osm_cache/OSM_kallio_community_offset_n_1500m_1500m_0337.graphml,,true,cache_hit
OSM_kallio_community_offset_n_1500m_1500m_0929,kallio_community,"{""center_lat"": 60.197475, ""center_lon"": 24.9475, ""height_m"": 1500, ""width_m"": 1500}",all,DOWNLOADED,1,,2026-06-20T09:58:05.823366+00:00,osm_cache/OSM_kallio_community_offset_n_1500m_1500m_0929.graphml,,true,cache_hit
OSM_kallio_community_offset_n_1500m_1500m_1521,kallio_community,"{""center_lat"": 60.197475, ""center_lon"": 24.9475, ""height_m"": 1500, ""width_m"": 1500}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:29:01.077686+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_1500m_200m_0198,kallio_community,"{""center_lat"": 60.185797, ""center_lon"": 24.9475, ""height_m"": 1500, ""width_m"": 1500}",all,DOWNLOADED,1,,2026-06-17T15:39:54.422291+00:00,osm_cache/OSM_kallio_community_offset_n_1500m_200m_0198.graphml,,true,cache_hit
OSM_kallio_community_offset_n_1500m_200m_0780,kallio_community,"{""center_lat"": 60.185797, ""center_lon"": 24.9475, ""height_m"": 1500, ""width_m"": 1500}",all,DOWNLOADED,1,,2026-06-17T16:51:59.206573+00:00,osm_cache/OSM_kallio_community_offset_n_1500m_200m_0780.graphml,,true,cache_hit
OSM_kallio_community_offset_n_1500m_200m_1385,kallio_community,"{""center_lat"": 60.185797, ""center_lon"": 24.9475, ""height_m"": 1500, ""width_m"": 1500}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:16:46.465272+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_1500m_200m_1974,kallio_community,"{""center_lat"": 60.185797, ""center_lon"": 24.9475, ""height_m"": 1500, ""width_m"": 1500}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T09:05:45.047680+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_1500m_500m_0065,kallio_community,"{""center_lat"": 60.188492, ""center_lon"": 24.9475, ""height_m"": 1500, ""width_m"": 1500}",all,DOWNLOADED,1,,2026-06-16T19:29:30.943115+00:00,osm_cache/OSM_kallio_community_offset_n_1500m_500m_0065.graphml,,true,cache_hit
OSM_kallio_community_offset_n_1500m_500m_0638,kallio_community,"{""center_lat"": 60.188492, ""center_lon"": 24.9475, ""height_m"": 1500, ""width_m"": 1500}",all,DOWNLOADED,1,,2026-06-17T16:36:23.308524+00:00,osm_cache/OSM_kallio_community_offset_n_1500m_500m_0638.graphml,,true,cache_hit
OSM_kallio_community_offset_n_1500m_500m_1239,kallio_community,"{""center_lat"": 60.188492, ""center_lon"": 24.9475, ""height_m"": 1500, ""width_m"": 1500}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:04:26.721719+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_1500m_500m_1827,kallio_community,"{""center_lat"": 60.188492, ""center_lon"": 24.9475, ""height_m"": 1500, ""width_m"": 1500}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:53:30.771752+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_2500m_1000m_0118,kallio_community,"{""center_lat"": 60.192983, ""center_lon"": 24.9475, ""height_m"": 2500, ""width_m"": 2500}",all,DOWNLOADED,1,,2026-06-17T15:29:50.373552+00:00,osm_cache/OSM_kallio_community_offset_n_2500m_1000m_0118.graphml,,true,cache_hit
OSM_kallio_community_offset_n_2500m_1000m_0698,kallio_community,"{""center_lat"": 60.192983, ""center_lon"": 24.9475, ""height_m"": 2500, ""width_m"": 2500}",all,DOWNLOADED,1,,2026-06-17T16:42:30.456175+00:00,osm_cache/OSM_kallio_community_offset_n_2500m_1000m_0698.graphml,,true,cache_hit
OSM_kallio_community_offset_n_2500m_1000m_1288,kallio_community,"{""center_lat"": 60.192983, ""center_lon"": 24.9475, ""height_m"": 2500, ""width_m"": 2500}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:09:26.876004+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_2500m_1000m_1890,kallio_community,"{""center_lat"": 60.192983, ""center_lon"": 24.9475, ""height_m"": 2500, ""width_m"": 2500}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:58:25.521440+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_2500m_1500m_0551,kallio_community,"{""center_lat"": 60.197475, ""center_lon"": 24.9475, ""height_m"": 2500, ""width_m"": 2500}",all,DOWNLOADED,1,,2026-06-17T16:26:03.765816+00:00,osm_cache/OSM_kallio_community_offset_n_2500m_1500m_0551.graphml,,true,cache_hit
OSM_kallio_community_offset_n_2500m_1500m_1138,kallio_community,"{""center_lat"": 60.197475, ""center_lon"": 24.9475, ""height_m"": 2500, ""width_m"": 2500}",all,DOWNLOADED,1,,2026-06-20T10:21:56.769277+00:00,osm_cache/OSM_kallio_community_offset_n_2500m_1500m_1138.graphml,,true,cache_hit
OSM_kallio_community_offset_n_2500m_1500m_1753,kallio_community,"{""center_lat"": 60.197475, ""center_lon"": 24.9475, ""height_m"": 2500, ""width_m"": 2500}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:46:10.319469+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_2500m_200m_0398,kallio_community,"{""center_lat"": 60.185797, ""center_lon"": 24.9475, ""height_m"": 2500, ""width_m"": 2500}",all,DOWNLOADED,1,,2026-06-17T16:07:03.583982+00:00,osm_cache/OSM_kallio_community_offset_n_2500m_200m_0398.graphml,,true,cache_hit
OSM_kallio_community_offset_n_2500m_200m_0989,kallio_community,"{""center_lat"": 60.185797, ""center_lon"": 24.9475, ""height_m"": 2500, ""width_m"": 2500}",all,DOWNLOADED,1,,2026-06-20T10:04:34.022151+00:00,osm_cache/OSM_kallio_community_offset_n_2500m_200m_0989.graphml,,true,cache_hit
OSM_kallio_community_offset_n_2500m_200m_1574,kallio_community,"{""center_lat"": 60.185797, ""center_lon"": 24.9475, ""height_m"": 2500, ""width_m"": 2500}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:33:55.848928+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_2500m_500m_0256,kallio_community,"{""center_lat"": 60.188492, ""center_lon"": 24.9475, ""height_m"": 2500, ""width_m"": 2500}",all,DOWNLOADED,1,,2026-06-17T15:44:04.519867+00:00,osm_cache/OSM_kallio_community_offset_n_2500m_500m_0256.graphml,,true,cache_hit
OSM_kallio_community_offset_n_2500m_500m_0847,kallio_community,"{""center_lat"": 60.188492, ""center_lon"": 24.9475, ""height_m"": 2500, ""width_m"": 2500}",all,DOWNLOADED,1,,2026-06-20T09:34:16.127891+00:00,osm_cache/OSM_kallio_community_offset_n_2500m_500m_0847.graphml,,true,cache_hit
OSM_kallio_community_offset_n_2500m_500m_1438,kallio_community,"{""center_lat"": 60.188492, ""center_lon"": 24.9475, ""height_m"": 2500, ""width_m"": 2500}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:21:41.678933+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_5000m_1000m_0313,kallio_community,"{""center_lat"": 60.192983, ""center_lon"": 24.9475, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-17T15:55:51.216817+00:00,osm_cache/OSM_kallio_community_offset_n_5000m_1000m_0313.graphml,,true,cache_hit
OSM_kallio_community_offset_n_5000m_1000m_0901,kallio_community,"{""center_lat"": 60.192983, ""center_lon"": 24.9475, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-20T09:54:01.214328+00:00,osm_cache/OSM_kallio_community_offset_n_5000m_1000m_0901.graphml,,true,cache_hit
OSM_kallio_community_offset_n_5000m_1000m_1495,kallio_community,"{""center_lat"": 60.192983, ""center_lon"": 24.9475, ""height_m"": 5000, ""width_m"": 5000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:26:30.960793+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_5000m_1500m_0170,kallio_community,"{""center_lat"": 60.197475, ""center_lon"": 24.9475, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-17T15:38:43.255768+00:00,osm_cache/OSM_kallio_community_offset_n_5000m_1500m_0170.graphml,,true,cache_hit
OSM_kallio_community_offset_n_5000m_1500m_0753,kallio_community,"{""center_lat"": 60.197475, ""center_lon"": 24.9475, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-17T16:49:04.062243+00:00,osm_cache/OSM_kallio_community_offset_n_5000m_1500m_0753.graphml,,true,cache_hit
OSM_kallio_community_offset_n_5000m_1500m_1350,kallio_community,"{""center_lat"": 60.197475, ""center_lon"": 24.9475, ""height_m"": 5000, ""width_m"": 5000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:14:16.337090+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_5000m_1500m_1943,kallio_community,"{""center_lat"": 60.197475, ""center_lon"": 24.9475, ""height_m"": 5000, ""width_m"": 5000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T09:03:14.934681+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_5000m_200m_0034,kallio_community,"{""center_lat"": 60.185797, ""center_lon"": 24.9475, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-16T19:19:31.000046+00:00,osm_cache/OSM_kallio_community_offset_n_5000m_200m_0034.graphml,,true,cache_hit
OSM_kallio_community_offset_n_5000m_200m_0610,kallio_community,"{""center_lat"": 60.185797, ""center_lon"": 24.9475, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-17T16:32:08.050363+00:00,osm_cache/OSM_kallio_community_offset_n_5000m_200m_0610.graphml,,true,cache_hit
OSM_kallio_community_offset_n_5000m_200m_1203,kallio_community,"{""center_lat"": 60.185797, ""center_lon"": 24.9475, ""height_m"": 5000, ""width_m"": 5000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:01:56.512174+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_5000m_200m_1803,kallio_community,"{""center_lat"": 60.185797, ""center_lon"": 24.9475, ""height_m"": 5000, ""width_m"": 5000}",all,FAILED_PERMANENT,1,No module named 'osmnx',2026-06-22T08:51:00.648979+00:00,,,false,UNKNOWN
OSM_kallio_community_offset_n_5000m_500m_0462,kallio_community,"{""center_lat"": 60.188492, ""center_lon"": 24.9475, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-17T16:14:55.969067+00:00,osm_cache/OSM_kallio_community_offset_n_5000m_500m_0462.graphml,,true,cache_hit
OSM_kallio_community_offset_n_5000m_500m_1048,kallio_community,"{""center_lat"": 60.188492, ""center_lon"": 24.9475, ""height_m"": 5000, ""width_m"": 5000}",all,DOWNLOADED,1,,2026-06-20T10:11:20.305465+00:00,osm_cache/OSM_kallio_community_offset_n_5000m_500m_1048.graphml,,true,cache_hit
