duplicate_scenario,duplicate_candidate_id,representative_scenario,representative_candidate_id,feature_set
SV1_C94388,C94388,SV1_C94364,C94364,full46
SV1_C94389,C94389,SV1_C94365,C94365,full46
SV1_C94390,C94390,SV1_C94366,C94366,full46
SV1_C94391,C94391,SV1_C94367,C94367,full46
SV1_C94488,C94488,SV1_C94464,C94464,full46
SV1_C94489,C94489,SV1_C94465,C94465,full46
SV1_C94490,C94490,SV1_C94466,C94466,full46
SV1_C94491,C94491,SV1_C94467,C94467,full46
SV1_C94492,C94492,SV1_C94468,C94468,full46
SV1_C94493,C94493,SV1_C94469,C94469,full46
SV1_C94494,C94494,SV1_C94470,C94470,full46
SV1_C94495,C94495,SV1_C94471,C94471,full46
SV1_C94496,C94496,SV1_C94472,C94472,full46
SV1_C94497,C94497,SV1_C94473,C94473,full46
SV1_C94498,C94498,SV1_C94474,C94474,full46
SV1_C94499,C94499,SV1_C94475,C94475,full46
SV1_C94500,C94500,SV1_C94476,C94476,full46
SV1_C94501,C94501,SV1_C94477,C94477,full46
SV1_C94502,C94502,SV1_C94478,C94478,full46
SV1_C94503,C94503,SV1_C94479,C94479,full46
SV1_C94504,C94504,SV1_C94480,C94480,full46
SV1_C94505,C94505,SV1_C94481,C94481,full46
SV1_C94506,C94506,SV1_C94482,C94482,full46
SV1_C94507,C94507,SV1_C94483,C94483,full46
SV1_C94508,C94508,SV1_C94484,C94484,full46
SV1_C94509,C94509,SV1_C94485,C94485,full46
SV1_C94510,C94510,SV1_C94486,C94486,full46
SV1_C94511,C94511,SV1_C94487,C94487,full46
SV1_C94608,C94608,SV1_C94584,C94584,full46
SV1_C94609,C94609,SV1_C94585,C94585,full46
SV1_C94610,C94610,SV1_C94586,C94586,full46
SV1_C94611,C94611,SV1_C94587,C94587,full46
SV1_C94612,C94612,SV1_C94588,C94588,full46
SV1_C94613,C94613,SV1_C94589,C94589,full46
SV1_C94614,C94614,SV1_C94590,C94590,full46
SV1_C94615,C94615,SV1_C94591,C94591,full46
SV1_C94616,C94616,SV1_C94592,C94592,full46
SV1_C94617,C94617,SV1_C94593,C94593,full46
SV1_C94618,C94618,SV1_C94594,C94594,full46
SV1_C94619,C94619,SV1_C94595,C94595,full46
SV1_C94620,C94620,SV1_C94596,C94596,full46
SV1_C94621,C94621,SV1_C94597,C94597,full46
SV1_C94622,C94622,SV1_C94598,C94598,full46
SV1_C94623,C94623,SV1_C94599,C94599,full46
SV1_C94624,C94624,SV1_C94600,C94600,full46
SV1_C94625,C94625,SV1_C94601,C94601,full46
SV1_C94626,C94626,SV1_C94602,C94602,full46
SV1_C94627,C94627,SV1_C94603,C94603,full46
SV1_C94628,C94628,SV1_C94604,C94604,full46
SV1_C94629,C94629,SV1_C94605,C94605,full46
SV1_C94630,C94630,SV1_C94606,C94606,full46
SV1_C94631,C94631,SV1_C94607,C94607,full46
SV1_C94728,C94728,SV1_C94704,C94704,full46
SV1_C94729,C94729,SV1_C94705,C94705,full46
SV1_C94730,C94730,SV1_C94706,C94706,full46
SV1_C94731,C94731,SV1_C94707,C94707,full46
SV1_C94732,C94732,SV1_C94708,C94708,full46
SV1_C94733,C94733,SV1_C94709,C94709,full46
SV1_C94734,C94734,SV1_C94710,C94710,full46
SV1_C94735,C94735,SV1_C94711,C94711,full46
SV1_C94736,C94736,SV1_C94712,C94712,full46
SV1_C94737,C94737,SV1_C94713,C94713,full46
SV1_C94738,C94738,SV1_C94714,C94714,full46
SV1_C94739,C94739,SV1_C94715,C94715,full46
SV1_C94740,C94740,SV1_C94716,C94716,full46
SV1_C94741,C94741,SV1_C94717,C94717,full46
SV1_C94742,C94742,SV1_C94718,C94718,full46
SV1_C94743,C94743,SV1_C94719,C94719,full46
SV1_C94744,C94744,SV1_C94720,C94720,full46
SV1_C94745,C94745,SV1_C94721,C94721,full46
SV1_C94746,C94746,SV1_C94722,C94722,full46
SV1_C94747,C94747,SV1_C94723,C94723,full46
SV1_C94748,C94748,SV1_C94724,C94724,full46
SV1_C94749,C94749,SV1_C94725,C94725,full46
SV1_C94750,C94750,SV1_C94726,C94726,full46
SV1_C94751,C94751,SV1_C94727,C94727,full46
SV1_C94848,C94848,SV1_C94824,C94824,full46
SV1_C94849,C94849,SV1_C94825,C94825,full46
SV1_C94850,C94850,SV1_C94826,C94826,full46
SV1_C94851,C94851,SV1_C94827,C94827,full46
SV1_C94852,C94852,SV1_C94828,C94828,full46
SV1_C94853,C94853,SV1_C94829,C94829,full46
SV1_C94854,C94854,SV1_C94830,C94830,full46
SV1_C94855,C94855,SV1_C94831,C94831,full46
SV1_C94856,C94856,SV1_C94832,C94832,full46
SV1_C94857,C94857,SV1_C94833,C94833,full46
SV1_C94858,C94858,SV1_C94834,C94834,full46
SV1_C94859,C94859,SV1_C94835,C94835,full46
SV1_C94860,C94860,SV1_C94836,C94836,full46
SV1_C94861,C94861,SV1_C94837,C94837,full46
SV1_C94862,C94862,SV1_C94838,C94838,full46
SV1_C94863,C94863,SV1_C94839,C94839,full46
SV1_C94864,C94864,SV1_C94840,C94840,full46
SV1_C94865,C94865,SV1_C94841,C94841,full46
SV1_C94866,C94866,SV1_C94842,C94842,full46
SV1_C94867,C94867,SV1_C94843,C94843,full46
SV1_C94868,C94868,SV1_C94844,C94844,full46
SV1_C94869,C94869,SV1_C94845,C94845,full46
SV1_C94870,C94870,SV1_C94846,C94846,full46
SV1_C94871,C94871,SV1_C94847,C94847,full46
SV1_C94968,C94968,SV1_C94944,C94944,full46
SV1_C94969,C94969,SV1_C94945,C94945,full46
SV1_C94970,C94970,SV1_C94946,C94946,full46
SV1_C94971,C94971,SV1_C94947,C94947,full46
SV1_C94972,C94972,SV1_C94948,C94948,full46
SV1_C94973,C94973,SV1_C94949,C94949,full46
SV1_C94974,C94974,SV1_C94950,C94950,full46
SV1_C94975,C94975,SV1_C94951,C94951,full46
SV1_C94976,C94976,SV1_C94952,C94952,full46
SV1_C94977,C94977,SV1_C94953,C94953,full46
SV1_C94978,C94978,SV1_C94954,C94954,full46
SV1_C94979,C94979,SV1_C94955,C94955,full46
SV1_C94980,C94980,SV1_C94956,C94956,full46
SV1_C94981,C94981,SV1_C94957,C94957,full46
SV1_C94982,C94982,SV1_C94958,C94958,full46
SV1_C94983,C94983,SV1_C94959,C94959,full46
SV1_C94984,C94984,SV1_C94960,C94960,full46
SV1_C94985,C94985,SV1_C94961,C94961,full46
SV1_C94986,C94986,SV1_C94962,C94962,full46
SV1_C94987,C94987,SV1_C94963,C94963,full46
SV1_C94988,C94988,SV1_C94964,C94964,full46
SV1_C94989,C94989,SV1_C94965,C94965,full46
SV1_C94990,C94990,SV1_C94966,C94966,full46
SV1_C94991,C94991,SV1_C94967,C94967,full46
SV1_C95088,C95088,SV1_C95064,C95064,full46
SV1_C95089,C95089,SV1_C95065,C95065,full46
SV1_C95090,C95090,SV1_C95066,C95066,full46
SV1_C95091,C95091,SV1_C95067,C95067,full46
SV1_C95092,C95092,SV1_C95068,C95068,full46
SV1_C95093,C95093,SV1_C95069,C95069,full46
SV1_C95094,C95094,SV1_C95070,C95070,full46
SV1_C95095,C95095,SV1_C95071,C95071,full46
SV1_C95096,C95096,SV1_C95072,C95072,full46
SV1_C95097,C95097,SV1_C95073,C95073,full46
SV1_C95098,C95098,SV1_C95074,C95074,full46
SV1_C95099,C95099,SV1_C95075,C95075,full46
SV1_C95100,C95100,SV1_C95076,C95076,full46
SV1_C95101,C95101,SV1_C95077,C95077,full46
SV1_C95102,C95102,SV1_C95078,C95078,full46
SV1_C95103,C95103,SV1_C95079,C95079,full46
SV1_C95104,C95104,SV1_C95080,C95080,full46
SV1_C95105,C95105,SV1_C95081,C95081,full46
SV1_C95106,C95106,SV1_C95082,C95082,full46
SV1_C95107,C95107,SV1_C95083,C95083,full46
SV1_C95108,C95108,SV1_C95084,C95084,full46
SV1_C95109,C95109,SV1_C95085,C95085,full46
SV1_C95110,C95110,SV1_C95086,C95086,full46
SV1_C95111,C95111,SV1_C95087,C95087,full46
SV1_C95208,C95208,SV1_C95184,C95184,full46
SV1_C95209,C95209,SV1_C95185,C95185,full46
SV1_C95210,C95210,SV1_C95186,C95186,full46
SV1_C95211,C95211,SV1_C95187,C95187,full46
SV1_C95212,C95212,SV1_C95188,C95188,full46
SV1_C95213,C95213,SV1_C95189,C95189,full46
SV1_C95214,C95214,SV1_C95190,C95190,full46
SV1_C95215,C95215,SV1_C95191,C95191,full46
SV1_C95216,C95216,SV1_C95192,C95192,full46
SV1_C95217,C95217,SV1_C95193,C95193,full46
SV1_C95218,C95218,SV1_C95194,C95194,full46
SV1_C95219,C95219,SV1_C95195,C95195,full46
SV1_C95220,C95220,SV1_C95196,C95196,full46
SV1_C95221,C95221,SV1_C95197,C95197,full46
SV1_C95222,C95222,SV1_C95198,C95198,full46
SV1_C95223,C95223,SV1_C95199,C95199,full46
SV1_C95224,C95224,SV1_C95200,C95200,full46
SV1_C95225,C95225,SV1_C95201,C95201,full46
SV1_C95226,C95226,SV1_C95202,C95202,full46
SV1_C95227,C95227,SV1_C95203,C95203,full46
SV1_C95228,C95228,SV1_C95204,C95204,full46
SV1_C95229,C95229,SV1_C95205,C95205,full46
SV1_C95230,C95230,SV1_C95206,C95206,full46
SV1_C95231,C95231,SV1_C95207,C95207,full46
SV1_C95328,C95328,SV1_C95304,C95304,full46
SV1_C95329,C95329,SV1_C95305,C95305,full46
SV1_C95330,C95330,SV1_C95306,C95306,full46
SV1_C95331,C95331,SV1_C95307,C95307,full46
SV1_C95332,C95332,SV1_C95308,C95308,full46
SV1_C95333,C95333,SV1_C95309,C95309,full46
SV1_C95334,C95334,SV1_C95310,C95310,full46
SV1_C95335,C95335,SV1_C95311,C95311,full46
SV1_C95336,C95336,SV1_C95312,C95312,full46
SV1_C95337,C95337,SV1_C95313,C95313,full46
SV1_C95338,C95338,SV1_C95314,C95314,full46
SV1_C95339,C95339,SV1_C95315,C95315,full46
SV1_C95340,C95340,SV1_C95316,C95316,full46
SV1_C95341,C95341,SV1_C95317,C95317,full46
SV1_C95342,C95342,SV1_C95318,C95318,full46
SV1_C95343,C95343,SV1_C95319,C95319,full46
SV1_C95344,C95344,SV1_C95320,C95320,full46
SV1_C95345,C95345,SV1_C95321,C95321,full46
SV1_C95346,C95346,SV1_C95322,C95322,full46
SV1_C95347,C95347,SV1_C95323,C95323,full46
SV1_C95348,C95348,SV1_C95324,C95324,full46
SV1_C95349,C95349,SV1_C95325,C95325,full46
SV1_C95350,C95350,SV1_C95326,C95326,full46
SV1_C95351,C95351,SV1_C95327,C95327,full46
SV1_C95448,C95448,SV1_C95424,C95424,full46
SV1_C95449,C95449,SV1_C95425,C95425,full46
SV1_C95450,C95450,SV1_C95426,C95426,full46
SV1_C95451,C95451,SV1_C95427,C95427,full46
SV1_C95452,C95452,SV1_C95428,C95428,full46
SV1_C95453,C95453,SV1_C95429,C95429,full46
SV1_C95454,C95454,SV1_C95430,C95430,full46
SV1_C95455,C95455,SV1_C95431,C95431,full46
SV1_C95456,C95456,SV1_C95432,C95432,full46
SV1_C95457,C95457,SV1_C95433,C95433,full46
SV1_C95458,C95458,SV1_C95434,C95434,full46
SV1_C95459,C95459,SV1_C95435,C95435,full46
SV1_C95460,C95460,SV1_C95436,C95436,full46
SV1_C95461,C95461,SV1_C95437,C95437,full46
SV1_C95462,C95462,SV1_C95438,C95438,full46
SV1_C95463,C95463,SV1_C95439,C95439,full46
SV1_C95464,C95464,SV1_C95440,C95440,full46
SV1_C95465,C95465,SV1_C95441,C95441,full46
SV1_C95466,C95466,SV1_C95442,C95442,full46
SV1_C95467,C95467,SV1_C95443,C95443,full46
SV1_C95468,C95468,SV1_C95444,C95444,full46
SV1_C95469,C95469,SV1_C95445,C95445,full46
SV1_C95470,C95470,SV1_C95446,C95446,full46
SV1_C95471,C95471,SV1_C95447,C95447,full46
SV1_C95568,C95568,SV1_C95544,C95544,full46
SV1_C95569,C95569,SV1_C95545,C95545,full46
SV1_C95570,C95570,SV1_C95546,C95546,full46
